time_s,timestamp,indoor_c,outdoor_c,cooling_electric_kw,cooling_fans_pumps_kw,cooling_delivered_kw
0.0,2018-07-18 00:00:00,23.888888888888903,28.9,1.044,0.304,3.79116736371912
900.0,2018-07-18 00:15:00,23.888888888888903,28.625,1.008,0.296,3.68566177845792
1800.0,2018-07-18 00:30:00,23.888888888888896,28.35,0.98,0.292,3.60242959452964
2700.0,2018-07-18 00:45:00,23.888888888888896,28.075000000000003,0.956,0.284,3.52974796912748
3600.0,2018-07-18 01:00:00,23.888888888888896,27.8,0.932,0.28,3.46058319656736
4500.0,2018-07-18 01:15:00,23.888888888888903,27.525,0.912,0.276,3.399624413972
5400.0,2018-07-18 01:30:00,23.8888888888889,27.25,0.892,0.268,3.34335476849936
6300.0,2018-07-18 01:45:00,23.8888888888889,26.975,0.876,0.264,3.29060197586876
7200.0,2018-07-18 02:00:00,23.8888888888889,26.7,0.856,0.26,3.2401937517995196
8100.0,2018-07-18 02:15:00,23.888888888888903,26.55,0.84,0.256,3.18626867488824
9000.0,2018-07-18 02:30:00,23.888888888888903,26.4,0.824,0.252,3.135860450819
9900.0,2018-07-18 02:45:00,23.8888888888889,26.250000000000004,0.804,0.248,3.06200654113616
10800.0,2018-07-18 03:00:00,23.888888888888903,26.1,0.792,0.244,3.01159831706692
11700.0,2018-07-18 03:15:00,23.888888888888903,25.975,0.784,0.244,2.99753090569876
12600.0,2018-07-18 03:30:00,23.8888888888889,25.85,0.776,0.24,2.96822379868176
13500.0,2018-07-18 03:45:00,23.8888888888889,25.725,0.764,0.236,2.9365721231034
14400.0,2018-07-18 04:00:00,23.8888888888889,25.6,0.756,0.236,2.90609273180572
15300.0,2018-07-18 04:15:00,23.888888888888896,25.450000000000003,0.748,0.232,2.87561334050804
16200.0,2018-07-18 04:30:00,23.888888888888896,25.3,0.736,0.228,2.8451339492103602
17100.0,2018-07-18 04:45:00,23.888888888888903,25.15,0.728,0.228,2.81699912647404
18000.0,2018-07-18 05:00:00,23.888888888888907,25.0,0.716,0.224,2.78886430373772
18900.0,2018-07-18 05:15:00,23.8888888888889,25.15,0.728,0.228,2.8240328321581196
19800.0,2018-07-18 05:30:00,23.888888888888903,25.3,0.732,0.228,2.82989425356152
20700.0,2018-07-18 05:45:00,23.8888888888889,25.450000000000003,0.74,0.228,2.83927252780696
21600.0,2018-07-18 06:00:00,23.8888888888889,25.6,0.744,0.232,2.84747851777172
22500.0,2018-07-18 06:15:00,23.8888888888889,25.6,0.76,0.236,2.89436988899892
23400.0,2018-07-18 06:30:00,23.8888888888889,25.6,0.716,0.22,2.7138381097742
24300.0,2018-07-18 06:45:00,23.8888888888889,25.6,0.748,0.232,2.8310665378422
25200.0,2018-07-18 07:00:00,23.8888888888889,25.6,0.764,0.236,2.88147476191144
26100.0,2018-07-18 07:15:00,23.888888888888903,25.6625,0.768,0.24,2.88850846759552
27000.0,2018-07-18 07:30:00,23.8888888888889,25.725,0.78,0.24,2.9236769960159203
27900.0,2018-07-18 07:45:00,23.8888888888889,25.7875,0.788,0.244,2.94946725019088
28800.0,2018-07-18 08:00:00,23.888888888888903,25.85,0.744,0.228,2.7783137452116002
29700.0,2018-07-18 08:15:00,23.888888888888903,26.3375,0.784,0.24,2.89788674184096
30600.0,2018-07-18 08:30:00,23.8888888888889,26.825000000000003,1.008,0.308,3.71145203263288
31500.0,2018-07-18 08:45:00,23.8888888888889,27.3125,1.136,0.344,4.17098747065944
32400.0,2018-07-18 09:00:00,23.888888888888903,27.8,1.208,0.364,4.4019274739534
33300.0,2018-07-18 09:15:00,23.888888888888903,28.35,1.272,0.38,4.59066524314288
34200.0,2018-07-18 09:30:00,23.8888888888889,28.9,1.116,0.328,3.97521599578588
35100.0,2018-07-18 09:45:00,23.888888888888903,29.45,1.136,0.328,3.9787328486279203
36000.0,2018-07-18 10:00:00,23.888888888888896,30.0,1.212,0.348,4.20029457767644
36900.0,2018-07-18 10:15:00,23.888888888888896,30.55,1.28,0.364,4.3972383368306796
37800.0,2018-07-18 10:30:00,23.888888888888903,31.1,1.4,0.396,4.7500959053153595
38700.0,2018-07-18 10:45:00,23.888888888888903,31.65,1.508,0.42,5.065440376818279
39600.0,2018-07-18 11:00:00,23.888888888888903,32.2,1.588,0.44,5.28934667442816
40500.0,2018-07-18 11:15:00,23.888888888888896,32.75,1.652,0.452,5.434709925232481
41400.0,2018-07-18 11:30:00,23.8888888888889,33.3,1.692,0.456,5.50270241351192
42300.0,2018-07-18 11:45:00,23.888888888888903,33.849999999999994,1.78,0.476,5.7277809954024805
43200.0,2018-07-18 12:00:00,23.888888888888896,34.4,1.848,0.488,5.88252252045224
44100.0,2018-07-18 12:15:00,23.8888888888889,34.825,1.908,0.5,6.037264045502001
45000.0,2018-07-18 12:30:00,23.888888888888896,35.25,1.976,0.516,6.20255612907788
45900.0,2018-07-18 12:45:00,23.8888888888889,35.675000000000004,2.052,0.532,6.4006721725128
46800.0,2018-07-18 13:00:00,23.888888888888903,36.1,2.128,0.544,6.58706537314092
47700.0,2018-07-18 13:15:00,23.8888888888889,36.25,2.164,0.552,6.7054660854896
48600.0,2018-07-18 13:30:00,23.8888888888889,36.400000000000006,2.2,0.56,6.80745481790876
49500.0,2018-07-18 13:45:00,23.888888888888903,36.55,2.256,0.576,6.95985177439716
50400.0,2018-07-18 14:00:00,23.888888888888896,36.7,2.308,0.588,7.10521502520148
51300.0,2018-07-18 14:15:00,23.8888888888889,37.1,2.36,0.596,7.20134233621724
52200.0,2018-07-18 14:30:00,23.8888888888889,37.5,2.428,0.608,7.334982744214759
53100.0,2018-07-18 14:45:00,23.8888888888889,37.9,2.5,0.62,7.487379700703159
54000.0,2018-07-18 15:00:00,23.888888888888903,38.3,2.74,0.68,8.12510234939308
54900.0,2018-07-18 15:15:00,23.8888888888889,38.45,2.94,0.728,8.77103098804776
55800.0,2018-07-18 15:30:00,23.8888888888889,38.6,2.86,0.704,8.56001981752536
56700.0,2018-07-18 15:45:00,23.888888888888903,38.75,2.844,0.7,8.43575768377328
57600.0,2018-07-18 16:00:00,23.888888888888896,38.9,2.868,0.704,8.48030448643912
58500.0,2018-07-18 16:15:00,23.8888888888889,38.9,2.908,0.712,8.60808347303324
59400.0,2018-07-18 16:30:00,23.8888888888889,38.9,2.932,0.72,8.6983493626456
60300.0,2018-07-18 16:45:00,23.888888888888903,38.9,2.932,0.72,8.7100722054524
61200.0,2018-07-18 17:00:00,23.8888888888889,38.9,2.884,0.708,8.57057037605148
62100.0,2018-07-18 17:15:00,23.888888888888903,38.625,2.748,0.676,8.2235742289702
63000.0,2018-07-18 17:30:00,23.888888888888903,38.35,2.628,0.648,7.914091178870681
63900.0,2018-07-18 17:45:00,23.888888888888907,38.075,2.536,0.628,7.6901848812608
64800.0,2018-07-18 18:00:00,23.888888888888903,37.8,2.476,0.616,7.55302762042124
65700.0,2018-07-18 18:15:00,23.888888888888907,37.65,2.428,0.608,7.44517746659868
66600.0,2018-07-18 18:30:00,23.8888888888889,37.5,2.396,0.6,7.37015127263516
67500.0,2018-07-18 18:45:00,23.888888888888903,37.35,2.36,0.592,7.2845745201455205
68400.0,2018-07-18 19:00:00,23.8888888888889,37.2,2.324,0.584,7.194308630533159
69300.0,2018-07-18 19:15:00,23.888888888888896,36.650000000000006,2.228,0.568,6.99970943994028
70200.0,2018-07-18 19:30:00,23.888888888888903,36.1,2.104,0.54,6.68905410556008
71100.0,2018-07-18 19:45:00,23.888888888888896,35.55,1.992,0.516,6.39598303539008
72000.0,2018-07-18 20:00:00,23.888888888888903,35.0,1.856,0.484,6.031402624098599
72900.0,2018-07-18 20:15:00,23.8888888888889,34.575,1.836,0.484,6.01030150704636
73800.0,2018-07-18 20:30:00,23.888888888888896,34.15,1.752,0.464,5.78639520943648
74700.0,2018-07-18 20:45:00,23.888888888888903,33.724999999999994,1.712,0.46,5.69495703554344
75600.0,2018-07-18 21:00:00,23.8888888888889,33.3,1.652,0.448,5.54373236333572
76500.0,2018-07-18 21:15:00,23.8888888888889,33.175,1.628,0.44,5.4687061693722
77400.0,2018-07-18 21:30:00,23.888888888888896,33.05,1.6,0.436,5.38781855400528
78300.0,2018-07-18 21:45:00,23.8888888888889,32.925,1.568,0.428,5.29051895870884
79200.0,2018-07-18 22:00:00,23.888888888888896,32.8,1.52,0.416,5.145155707904521
80100.0,2018-07-18 22:15:00,23.888888888888896,32.525,1.476,0.404,5.030271848397881
81000.0,2018-07-18 22:30:00,23.8888888888889,32.25,1.444,0.4,4.955245654434361
81900.0,2018-07-18 22:45:00,23.8888888888889,31.975,1.42,0.392,4.90718199892648
82800.0,2018-07-18 23:00:00,23.8888888888889,31.7,1.404,0.392,4.87787489190948
83700.0,2018-07-18 23:15:00,23.888888888888903,31.275,1.328,0.372,4.66686372138708
84600.0,2018-07-18 23:30:00,23.8888888888889,30.85,1.272,0.36,4.50860534349528
85500.0,2018-07-18 23:45:00,23.888888888888896,30.425,1.228,0.352,4.37496493549776
86400.0,2018-07-19 00:00:00,23.8888888888889,30.0,1.184,0.34,4.25070280174568
87300.0,2018-07-19 00:15:00,23.888888888888896,29.725,1.14,0.328,4.10768411950272
88200.0,2018-07-19 00:30:00,23.888888888888896,29.45,1.112,0.324,4.02327965129376
89100.0,2018-07-19 00:45:00,23.888888888888893,29.175,1.088,0.316,3.93535833024276
90000.0,2018-07-19 01:00:00,23.888888888888903,28.9,1.06,0.312,3.8521261463144802
90900.0,2018-07-19 01:15:00,23.888888888888896,28.625,1.032,0.304,3.76068797242144
91800.0,2018-07-19 01:30:00,23.888888888888896,28.35,1.0,0.296,3.64932096575684
92700.0,2018-07-19 01:45:00,23.8888888888889,28.075000000000003,0.98,0.292,3.5871898988808
93600.0,2018-07-19 02:00:00,23.8888888888889,27.8,0.956,0.288,3.51568055775932
94500.0,2018-07-19 02:15:00,23.8888888888889,27.65,0.94,0.284,3.46058319656736
95400.0,2018-07-19 02:30:00,23.888888888888903,27.5,0.928,0.28,3.4113472567788
96300.0,2018-07-19 02:45:00,23.888888888888903,27.35,0.912,0.276,3.3668004541129597
97200.0,2018-07-19 03:00:00,23.8888888888889,27.2,0.9,0.272,3.3234259357278
98100.0,2018-07-19 03:15:00,23.8888888888889,27.075,0.888,0.268,3.28591283874604
99000.0,2018-07-19 03:30:00,23.8888888888889,26.95,0.876,0.268,3.25191659460632
99900.0,2018-07-19 03:45:00,23.888888888888896,26.825,0.868,0.264,3.2202649190279597
100800.0,2018-07-19 04:00:00,23.8888888888889,26.7,0.856,0.26,3.1886132434496
101700.0,2018-07-19 04:15:00,23.8888888888889,26.55,0.844,0.256,3.14523872506444
102600.0,2018-07-19 04:30:00,23.888888888888893,26.4,0.824,0.252,3.0760739525043204
103500.0,2018-07-19 04:45:00,23.888888888888903,26.250000000000004,0.784,0.24,2.9377444073840797
104400.0,2018-07-19 05:00:00,23.888888888888896,26.1,0.8,0.248,3.00222004282148
105300.0,2018-07-19 05:15:00,23.888888888888896,25.975,0.804,0.248,3.0198043070316802
106200.0,2018-07-19 05:30:00,23.888888888888903,25.85,0.792,0.244,2.99166948429536
107100.0,2018-07-19 05:45:00,23.8888888888889,25.725,0.784,0.244,2.95884552443632
108000.0,2018-07-19 06:00:00,23.8888888888889,25.6,0.776,0.24,2.92719384885796
108900.0,2018-07-19 06:15:00,23.8888888888889,25.6,0.772,0.24,2.90960958464776
109800.0,2018-07-19 06:30:00,23.8888888888889,25.6,0.772,0.24,2.8955421732796003
110700.0,2018-07-19 06:45:00,23.888888888888896,25.6,0.768,0.24,2.8826470461921203
111600.0,2018-07-19 07:00:00,23.8888888888889,25.6,0.78,0.244,2.9189878588932
112500.0,2018-07-19 07:15:00,23.888888888888903,25.6,0.788,0.244,2.9365721231034
113400.0,2018-07-19 07:30:00,23.8888888888889,25.6,0.792,0.244,2.94477811306816
114300.0,2018-07-19 07:45:00,23.8888888888889,25.6,0.792,0.244,2.94477811306816
115200.0,2018-07-19 08:00:00,23.888888888888903,25.6,0.796,0.248,2.96470694583972
116100.0,2018-07-19 08:15:00,23.8888888888889,26.000000000000004,0.836,0.256,3.09131364815316
117000.0,2018-07-19 08:30:00,23.8888888888889,26.4,0.88,0.268,3.2308154775540796
117900.0,2018-07-19 08:45:00,23.888888888888896,26.8,0.916,0.28,3.3468716213414
118800.0,2018-07-19 09:00:00,23.888888888888896,27.2,0.956,0.288,3.46878918653212
119700.0,2018-07-19 09:15:00,23.888888888888893,27.75,0.996,0.3,3.575467056074
120600.0,2018-07-19 09:30:00,23.888888888888896,28.3,1.036,0.308,3.68331720989656
121500.0,2018-07-19 09:45:00,23.888888888888907,28.85,1.084,0.316,3.80054563796456
122400.0,2018-07-19 10:00:00,23.888888888888893,29.4,1.144,0.332,3.9693545743824803
123300.0,2018-07-19 10:15:00,23.8888888888889,29.825,1.232,0.356,4.251875086026359
124200.0,2018-07-19 10:30:00,23.888888888888893,30.25,1.328,0.38,4.55549671472248
125100.0,2018-07-19 10:45:00,23.888888888888896,30.675000000000004,1.396,0.396,4.76299103240284
126000.0,2018-07-19 11:00:00,23.888888888888896,31.1,1.448,0.408,4.90249286180376
126900.0,2018-07-19 11:15:00,23.8888888888889,31.65,1.512,0.42,5.06661266109896
127800.0,2018-07-19 11:30:00,23.8888888888889,32.2,1.576,0.436,5.2342493132362
128700.0,2018-07-19 11:45:00,23.8888888888889,32.75,1.644,0.448,5.39485225968936
129600.0,2018-07-19 12:00:00,23.8888888888889,33.3,1.696,0.46,5.50153012923124
130500.0,2018-07-19 12:15:00,23.888888888888903,33.875,1.804,0.484,5.78170607231376
131400.0,2018-07-19 12:30:00,23.888888888888903,34.45,1.892,0.5,5.98802810571344
132300.0,2018-07-19 12:45:00,23.888888888888903,35.025000000000006,1.956,0.512,6.118151660868921
133200.0,2018-07-19 13:00:00,23.888888888888903,35.6,2.04,0.528,6.30220029293568
134100.0,2018-07-19 13:15:00,23.8888888888889,36.0,2.1,0.54,6.4405298380559195
135000.0,2018-07-19 13:30:00,23.8888888888889,36.400000000000006,2.168,0.552,6.594099078825
135900.0,2018-07-19 13:45:00,23.888888888888896,36.8,2.252,0.568,6.7898705536985595
136800.0,2018-07-19 14:00:00,23.8888888888889,37.2,2.32,0.584,6.94812893159036
137700.0,2018-07-19 14:15:00,23.888888888888903,37.475,2.388,0.596,7.10755959376284
138600.0,2018-07-19 14:30:00,23.8888888888889,37.75,2.448,0.608,7.24940599172512
139500.0,2018-07-19 14:45:00,23.888888888888903,38.025,2.512,0.624,7.39828609537148
140400.0,2018-07-19 15:00:00,23.888888888888896,38.3,2.572,0.636,7.549510767579201
141300.0,2018-07-19 15:15:00,23.8888888888889,38.575,2.672,0.656,7.795690466522
142200.0,2018-07-19 15:30:00,23.8888888888889,38.85,2.752,0.672,8.0125630584478
143100.0,2018-07-19 15:45:00,23.8888888888889,39.125,2.84,0.692,8.23764164033836
144000.0,2018-07-19 16:00:00,23.888888888888903,39.4,2.924,0.708,8.45334194798348
144900.0,2018-07-19 16:15:00,23.8888888888889,39.125,2.932,0.716,8.56236438608672
145800.0,2018-07-19 16:30:00,23.888888888888903,38.85,2.94,0.724,8.65497484426044
146700.0,2018-07-19 16:45:00,23.888888888888903,38.575,2.92,0.724,8.68310966699676
147600.0,2018-07-19 17:00:00,23.888888888888893,38.3,2.832,0.704,8.49202732924592
148500.0,2018-07-19 17:15:00,23.888888888888896,38.45,2.764,0.684,8.23764164033836
149400.0,2018-07-19 17:30:00,23.888888888888896,38.6,2.724,0.668,8.07938326244656
150300.0,2018-07-19 17:45:00,23.8888888888889,38.75,2.708,0.664,8.00787392132508
151200.0,2018-07-19 18:00:00,23.8888888888889,38.9,2.704,0.66,7.97270539290468
152100.0,2018-07-19 18:15:00,23.888888888888903,38.475,2.628,0.648,7.84140955346852
153000.0,2018-07-19 18:30:00,23.8888888888889,38.05,2.54,0.632,7.6608777742438
153900.0,2018-07-19 18:45:00,23.888888888888896,37.625,2.452,0.612,7.4791737107384
154800.0,2018-07-19 19:00:00,23.8888888888889,37.2,2.388,0.6,7.35139472414428
155700.0,2018-07-19 19:15:00,23.8888888888889,36.8,2.316,0.588,7.20603147333996
156600.0,2018-07-19 19:30:00,23.888888888888903,36.400000000000006,2.224,0.568,6.97978060716872
157500.0,2018-07-19 19:45:00,23.888888888888903,36.0,2.112,0.544,6.673814409911239
158400.0,2018-07-19 20:00:00,23.888888888888903,35.6,2.008,0.52,6.39715531967076
159300.0,2018-07-19 20:15:00,23.888888888888896,35.175000000000004,1.896,0.496,6.09236140669396
160200.0,2018-07-19 20:30:00,23.888888888888896,34.75,1.78,0.468,5.7641218081035595
161100.0,2018-07-19 20:45:00,23.888888888888896,34.325,1.672,0.44,5.451121905162
162000.0,2018-07-19 21:00:00,23.888888888888903,33.9,1.624,0.432,5.33037662425196
162900.0,2018-07-19 21:15:00,23.8888888888889,33.625,1.548,0.416,5.107642610922761
163800.0,2018-07-19 21:30:00,23.888888888888903,33.349999999999994,1.5,0.404,4.9646239286798
164700.0,2018-07-19 21:45:00,23.888888888888896,33.075,1.48,0.4,4.936489105943481
165600.0,2018-07-19 22:00:00,23.888888888888893,32.8,1.448,0.396,4.86029062769928
166500.0,2018-07-19 22:15:00,23.8888888888889,32.525,1.412,0.388,4.76650788524488
167400.0,2018-07-19 22:30:00,23.8888888888889,32.25,1.428,0.392,4.8591183434186
168300.0,2018-07-19 22:45:00,23.8888888888889,31.975,1.38,0.384,4.73837306250856
169200.0,2018-07-19 23:00:00,23.8888888888889,31.7,1.48,0.412,5.1146763166068405
170100.0,2018-07-19 23:15:00,23.888888888888903,31.275,1.496,0.42,5.2295601761134805
171000.0,2018-07-19 23:30:00,23.8888888888889,30.85,1.448,0.412,5.105298042361401
171900.0,2018-07-19 23:45:00,23.888888888888896,30.425,1.396,0.4,4.94469509590824
172800.0,2018-07-20 00:00:00,23.8888888888889,30.0,1.328,0.384,4.72665021970176
173700.0,2018-07-20 00:15:00,23.8888888888889,29.725,1.184,0.344,4.20615599907984
174600.0,2018-07-20 00:30:00,23.8888888888889,29.45,1.14,0.332,4.0502421897494
175500.0,2018-07-20 00:45:00,23.888888888888896,29.175,1.112,0.324,3.9599763001370403
176400.0,2018-07-20 01:00:00,23.888888888888896,28.9,1.084,0.32,3.88143325333148
177300.0,2018-07-20 01:15:00,23.8888888888889,28.625,1.056,0.312,3.7853059423157203
178200.0,2018-07-20 01:30:00,23.8888888888889,28.35,1.028,0.304,3.6997291898260802
179100.0,2018-07-20 01:45:00,23.888888888888896,28.075000000000003,1.0,0.296,3.6200138587398403
180000.0,2018-07-20 02:00:00,23.888888888888896,27.8,0.976,0.292,3.546159949057
180900.0,2018-07-20 02:15:00,23.8888888888889,27.525,0.952,0.288,3.4828565979002803
181800.0,2018-07-20 02:30:00,23.8888888888889,27.25,0.936,0.284,3.428931520989
182700.0,2018-07-20 02:45:00,23.888888888888896,26.975,0.916,0.28,3.37969558120044
183600.0,2018-07-20 03:00:00,23.888888888888893,26.7,0.9,0.276,3.33280420997324
184500.0,2018-07-20 03:15:00,23.888888888888903,26.55,0.884,0.268,3.27887913306196
185400.0,2018-07-20 03:30:00,23.888888888888896,26.4,0.868,0.264,3.22847090899272
186300.0,2018-07-20 03:45:00,23.8888888888889,26.250000000000004,0.852,0.264,3.18157953776552
187200.0,2018-07-20 04:00:00,23.8888888888889,26.1,0.84,0.26,3.13820501938036
188100.0,2018-07-20 04:15:00,23.8888888888889,25.975,0.832,0.256,3.11124248092472
189000.0,2018-07-20 04:30:00,23.8888888888889,25.85,0.82,0.252,3.0831076581884
189900.0,2018-07-20 04:45:00,23.8888888888889,25.725,0.812,0.252,3.0549728354520798
190800.0,2018-07-20 05:00:00,23.888888888888903,25.6,0.788,0.244,2.9776020729272
191700.0,2018-07-20 05:15:00,23.888888888888903,25.450000000000003,0.8,0.248,3.0373885712418804
192600.0,2018-07-20 05:30:00,23.888888888888896,25.3,0.792,0.248,3.01394288562828
193500.0,2018-07-20 05:45:00,23.888888888888903,25.15,0.776,0.244,2.9541563873136
194400.0,2018-07-20 06:00:00,23.8888888888889,25.0,0.76,0.24,2.88733618331484
195300.0,2018-07-20 06:15:00,23.8888888888889,25.0,0.776,0.244,2.93891669166476
196200.0,2018-07-20 06:30:00,23.888888888888903,25.0,0.768,0.24,2.91078186892844
197100.0,2018-07-20 06:45:00,23.888888888888907,25.0,0.888,0.28,3.37148959123568
198000.0,2018-07-20 07:00:00,23.8888888888889,25.0,1.004,0.316,3.8110961964906798
198900.0,2018-07-20 07:15:00,23.888888888888896,25.15,1.048,0.332,3.95177031017228
199800.0,2018-07-20 07:30:00,23.888888888888896,25.3,0.904,0.284,3.370317306955
200700.0,2018-07-20 07:45:00,23.888888888888896,25.450000000000003,0.88,0.276,3.2765345645006
201600.0,2018-07-20 08:00:00,23.888888888888896,25.6,0.88,0.276,3.2695008588165204
202500.0,2018-07-20 08:15:00,23.888888888888903,26.000000000000004,0.884,0.272,3.2601225845710804
203400.0,2018-07-20 08:30:00,23.8888888888889,26.4,0.932,0.284,3.4160363939015204
204300.0,2018-07-20 08:45:00,23.888888888888893,26.8,0.956,0.292,3.487545735023
205200.0,2018-07-20 09:00:00,23.8888888888889,27.2,0.988,0.3,3.57898390891604
206100.0,2018-07-20 09:15:00,23.8888888888889,27.75,1.036,0.312,3.722002591159
207000.0,2018-07-20 09:30:00,23.888888888888903,28.3,1.068,0.316,3.79585650084184
207900.0,2018-07-20 09:45:00,23.8888888888889,28.85,1.104,0.324,3.8931560961382803
208800.0,2018-07-20 10:00:00,23.888888888888903,29.4,1.152,0.336,4.01390137704832
209700.0,2018-07-20 10:15:00,23.888888888888896,30.1,1.248,0.36,4.29173275156948
210600.0,2018-07-20 10:30:00,23.888888888888896,30.8,1.384,0.392,4.69617082840408
211500.0,2018-07-20 10:45:00,23.888888888888896,31.5,1.656,0.464,5.55545520614252
212400.0,2018-07-20 11:00:00,23.8888888888889,32.2,1.852,0.516,6.16269846353476
213300.0,2018-07-20 11:15:00,23.888888888888896,32.625,1.98,0.548,6.56596425608868
214200.0,2018-07-20 11:30:00,23.8888888888889,33.05,2.08,0.572,6.84379563060984
215100.0,2018-07-20 11:45:00,23.8888888888889,33.474999999999994,1.86,0.504,6.09705054381668
216000.0,2018-07-20 12:00:00,23.888888888888903,33.9,1.82,0.488,5.8555599819966
216900.0,2018-07-20 12:15:00,23.8888888888889,34.45,1.888,0.5,5.9962340956782
217800.0,2018-07-20 12:30:00,23.888888888888896,35.0,1.988,0.52,6.249447500305081
218700.0,2018-07-20 12:45:00,23.888888888888896,35.550000000000004,2.072,0.536,6.4534249651434
219600.0,2018-07-20 13:00:00,23.8888888888889,36.1,2.152,0.552,6.63981816577152
220500.0,2018-07-20 13:15:00,23.888888888888903,36.375,2.216,0.564,6.813316239312161
221400.0,2018-07-20 13:30:00,23.888888888888903,36.650000000000006,2.308,0.588,7.07004649678108
222300.0,2018-07-20 13:45:00,23.888888888888903,36.925,2.36,0.596,7.21072061046268
223200.0,2018-07-20 14:00:00,23.8888888888889,37.2,2.412,0.608,7.33615502849544
224100.0,2018-07-20 14:15:00,23.888888888888903,37.475,2.456,0.616,7.4381437609146
225000.0,2018-07-20 14:30:00,23.8888888888889,37.75,2.524,0.628,7.59757442308708
225900.0,2018-07-20 14:45:00,23.888888888888896,38.025,2.58,0.64,7.7452822424527605
226800.0,2018-07-20 15:00:00,23.8888888888889,38.3,2.64,0.652,7.88712864041504
227700.0,2018-07-20 15:15:00,23.888888888888896,38.45,2.688,0.664,8.02545818553528
228600.0,2018-07-20 15:30:00,23.8888888888889,38.6,2.74,0.676,8.176682857743
229500.0,2018-07-20 15:45:00,23.8888888888889,38.75,2.992,0.736,8.89529312179984
230400.0,2018-07-20 16:00:00,23.8888888888889,38.9,2.968,0.728,8.88474256327372
231300.0,2018-07-20 16:15:00,23.888888888888896,39.025,2.956,0.724,8.787442967977281
232200.0,2018-07-20 16:30:00,23.8888888888889,39.15,2.976,0.728,8.817922359274961
233100.0,2018-07-20 16:45:00,23.8888888888889,39.275,2.988,0.728,8.83198977064312
234000.0,2018-07-20 17:00:00,23.8888888888889,39.4,2.956,0.72,8.71827819541716
234900.0,2018-07-20 17:15:00,23.8888888888889,39.125,2.836,0.692,8.41465656672104
235800.0,2018-07-20 17:30:00,23.8888888888889,38.85,2.748,0.672,8.18137199486572
236700.0,2018-07-20 17:45:00,23.888888888888896,38.575,2.672,0.656,8.000840215641
237600.0,2018-07-20 18:00:00,23.888888888888896,38.3,2.628,0.648,7.91057432602864
238500.0,2018-07-20 18:15:00,23.888888888888903,38.025,2.504,0.62,7.60109127592912
239400.0,2018-07-20 18:30:00,23.888888888888903,37.75,2.424,0.604,7.38070183116128
240300.0,2018-07-20 18:45:00,23.8888888888889,37.475,2.436,0.612,7.46041716224752
241200.0,2018-07-20 19:00:00,23.888888888888896,37.2,2.316,0.584,7.159140102112761
242100.0,2018-07-20 19:15:00,23.8888888888889,36.8,2.232,0.564,6.94109522590628
243000.0,2018-07-20 19:30:00,23.888888888888903,36.400000000000006,2.176,0.556,6.8226945135576
243900.0,2018-07-20 19:45:00,23.8888888888889,36.0,2.072,0.532,6.564791971808
244800.0,2018-07-20 20:00:00,23.8888888888889,35.6,2.016,0.524,6.426462426687761
245700.0,2018-07-20 20:15:00,23.8888888888889,35.025000000000006,1.916,0.504,6.193177854832441
246600.0,2018-07-20 20:30:00,23.888888888888896,34.45,1.792,0.476,5.85907683483864
247500.0,2018-07-20 20:45:00,23.888888888888903,33.875,1.7,0.456,5.609380283053801
248400.0,2018-07-20 21:00:00,23.888888888888903,33.3,1.616,0.436,5.40188596537344
249300.0,2018-07-20 21:15:00,23.888888888888896,33.3,1.62,0.44,5.4007136810927605
250200.0,2018-07-20 21:30:00,23.8888888888889,33.3,1.564,0.424,5.202597637657839
251100.0,2018-07-20 21:45:00,23.888888888888896,33.3,1.548,0.42,5.145155707904521
252000.0,2018-07-20 22:00:00,23.8888888888889,33.3,1.544,0.416,5.128743727975
252900.0,2018-07-20 22:15:00,23.8888888888889,32.9,1.488,0.404,4.99627560425816
253800.0,2018-07-20 22:30:00,23.888888888888903,32.5,1.436,0.396,4.864979764822
254700.0,2018-07-20 22:45:00,23.888888888888903,32.099999999999994,1.372,0.38,4.67506971135184
255600.0,2018-07-20 23:00:00,23.888888888888903,31.7,1.308,0.364,4.50391620637256
256500.0,2018-07-20 23:15:00,23.888888888888896,31.275,1.252,0.352,4.33862412279668
257400.0,2018-07-20 23:30:00,23.8888888888889,30.85,1.232,0.348,4.30697244721832
258300.0,2018-07-20 23:45:00,23.8888888888889,30.425,1.192,0.34,4.21318970476392
259200.0,2018-07-21 00:00:00,23.8888888888889,30.0,1.156,0.332,4.1088564037834
260100.0,2018-07-21 00:15:00,23.8888888888889,29.575,1.112,0.32,3.98342198575064
261000.0,2018-07-21 00:30:00,23.888888888888896,29.15,1.08,0.316,3.90839579178712
261900.0,2018-07-21 00:45:00,23.888888888888903,28.725,1.048,0.308,3.8216467550167996
262800.0,2018-07-21 01:00:00,23.888888888888903,28.3,1.016,0.3,3.73607000252716
263700.0,2018-07-21 01:15:00,23.8888888888889,28.025,0.992,0.296,3.6669052299670404
264600.0,2018-07-21 01:30:00,23.8888888888889,27.75,0.972,0.292,3.604774163091
265500.0,2018-07-21 01:45:00,23.888888888888896,27.475,0.948,0.288,3.546159949057
266400.0,2018-07-21 02:00:00,23.8888888888889,27.2,0.928,0.28,3.48871801930368
267300.0,2018-07-21 02:15:00,23.888888888888903,26.925,0.908,0.276,3.42775923670832
268200.0,2018-07-21 02:30:00,23.888888888888903,26.65,0.888,0.272,3.3679727383936404
